ProviderID,ProviderFirstName,ProviderMiddleInitial,ProviderLastName,ProviderNameSuffix,ProviderType,ProviderGender,ProviderRaceEthnicity,ProviderDOB,ProviderAge,ProviderNPI
4ac4a3f2-25eb-42ef-b6d7-c2be79d96acd,Cameron,M,Anderson,Jr.,Neurologist,Other,Asian,1952-11-18,73,3310694428
abcfd6b1-e842-4734-abc2-d79dcab28bf4,James,D,Lin,III,Pediatrician,Female,Other,1951-07-20,74,7857520358
28cebf69-2f73-48be-9cbb-601db6825da8,Scott,V,Lee,None,General Practitioner,Other,Hispanic or Latino,1996-07-01,29,3730386236
ec0a0a23-72b5-4fc8-a8c2-d3625ebe7fe1,Alexandra,R,Guerra,Sr.,Cardiologist,Female,Native American,1972-10-09,53,1572283810
58df1b14-840e-46f2-b0d3-f4dfb6ebe41d,Elizabeth,Q,Moore,PhD,Neurologist,Female,Black or African American,1973-05-06,52,2359964987
b33f2bc5-cd9f-48ec-8ee3-f954212f6d11,Richard,I,Ross,III,Dentist,Female,Other,1977-02-24,48,2624866522
494b4716-9693-4c8e-bb0b-63e8e7fea2c9,Christopher,F,Cardenas,Jr.,Dentist,Male,White,1969-04-05,56,9876098256
8a899894-05fe-4066-9e08-8015c07d58d5,Debbie,P,Pacheco,Sr.,Pediatrician,Other,White,1997-06-07,28,5193662665
c214f79f-36d2-43b0-8b8a-687b9f8c398c,Brandi,C,Sanchez,None,General Practitioner,Male,White,1998-04-19,27,1796506381
d882c8de-5467-46ad-adf5-86d06c122294,Christian,L,Hamilton,PhD,Neurologist,Male,Hispanic or Latino,1945-01-13,80,7109059530
b016c948-e740-42a2-99b4-4fcc5a08beb2,Susan,C,Roberson,III,Pediatrician,Female,Black or African American,1981-07-03,44,3299728889
ac04edae-c34d-456c-8c0b-b3a8007fba64,Stephen,M,Allen,Sr.,Neurologist,Female,Native American,1982-11-26,43,3107726055
879dbfe6-2de1-4d4c-a5ca-9587149de5b4,Steve,B,Wolfe,II,Pediatrician,Female,Black or African American,1976-02-27,49,6669993463
c1ca49f3-aaf9-4533-91e5-93dc5c053746,Christine,B,Ross,MD,General Practitioner,Other,Native American,1972-09-11,53,7584175738
f1996a76-54a8-4d6a-ab8c-39e29bcb818f,Melvin,N,Johnson,III,General Practitioner,Female,White,1964-06-10,61,8260445736
39bd1a18-945c-42fe-8491-3722c223e0a9,Timothy,Z,Davis,III,Cardiologist,Male,White,1982-12-29,43,1432129259
48e07bb9-db16-49e8-b0c5-af1ba817f4fe,Vanessa,Z,Bailey,III,Pediatrician,Other,White,1998-11-22,27,2490141035
94d635af-8686-45fa-bbd2-a36b5adfddba,David,X,Jones,Jr.,Cardiologist,Other,Other,1975-01-22,50,2195130675
5e7f85e9-5ee2-4976-a43a-2804c6e08968,Christopher,U,Hull,III,General Practitioner,Other,Other,1985-01-28,40,9303879245
a9096ff8-180f-4607-b4e2-4126a52ce215,Melissa,A,Oliver,III,Dentist,Other,Hispanic or Latino,1981-05-26,44,4042719297
c642b697-17be-4a95-bbd9-8ac393985e7a,Joseph,E,Edwards,None,Neurologist,Male,Black or African American,1958-01-13,67,4291112241
7e9c0792-fc05-481d-8ae9-52020aca128e,Cory,I,Barber,Jr.,Pediatrician,Female,Hispanic or Latino,1986-08-02,39,9327095909
444b399b-7e5c-4bfa-a6a6-b9992b08ada4,Douglas,T,Davis,II,General Practitioner,Other,Black or African American,1977-09-04,48,9921584771
2ec6b5f8-49c9-47e4-9c84-e5e763d83595,Andrea,G,Walker,II,Cardiologist,Male,Asian,1952-10-31,73,7739050863
666d7dab-8cc6-4e92-b438-b6c550dc80a6,Elizabeth,V,Maxwell,Sr.,General Practitioner,Male,White,1986-01-06,39,7975835787
771c0164-c90b-42ca-8612-935c11b162ff,Frank,E,Martin,Jr.,Neurologist,Male,White,1955-10-16,70,7402169100
b8df165a-b2dc-48c8-b4f0-55d2f48b6c8d,Sheila,T,Lee,MD,Cardiologist,Other,Other,1986-04-27,39,2477447570
ec0badcf-a9aa-4d3e-a746-73f5f4cbefb9,Rebecca,C,Harmon,MD,Cardiologist,Other,Other,1944-07-23,81,4140116362
9e208879-1184-44c5-b2ec-0aff0da4663d,Jeff,L,Crawford,II,General Practitioner,Male,Asian,1959-12-19,66,6924209109
42552847-2367-4528-aed3-9a414c99f96d,Patrick,Z,Russell,None,Neurologist,Female,Asian,1983-03-11,42,8558289547
b7901b4a-21bf-4449-922d-a856bb9f2f27,Craig,H,Silva,None,Pediatrician,Other,Black or African American,1988-08-19,37,9370325316
ae274bc2-4cda-4439-a62e-3a5358159ff5,Steven,H,Ayala,Sr.,Cardiologist,Other,Asian,1981-03-07,44,2430060101
e1435a53-540f-40da-9cbb-cf58abaa8f60,Amanda,J,Miller,Sr.,Pediatrician,Other,Other,1978-08-31,47,9203146640
546fcabf-d874-4284-802c-42f95e3f688c,Vickie,Y,Wright,MD,General Practitioner,Female,Black or African American,1976-04-27,49,1276094071
28e6b0fb-cccd-4147-be64-3d514ae0d51f,Jennifer,Z,Miller,PhD,Pediatrician,Female,Hispanic or Latino,1956-04-21,69,4442910422
982f05f5-bf6a-4ef8-9f72-fe8e029aeed8,Lee,O,Brown,Jr.,Cardiologist,Male,Black or African American,1967-07-15,58,7237004582
164e5172-7350-40ba-a1b0-2602ec506a7e,Angel,O,Rose,PhD,Dentist,Female,Native American,1970-02-24,55,9088659083
928b8e7d-16ba-484d-901d-01188ab04b13,Shawn,H,Evans,II,Pediatrician,Other,Asian,1967-09-10,58,8492542514
b932d6a9-af3b-406e-86c1-8d3d87a89bfa,Caleb,Q,Duncan,PhD,Pediatrician,Male,Black or African American,1973-10-12,52,8842320902
8305f3b8-ddc4-452b-8fe3-42ac65f594fe,Calvin,G,Fisher,II,General Practitioner,Other,Hispanic or Latino,1965-04-12,60,9595473499
7efa8e7a-2849-4ec2-bb76-82250e03a1b3,Michelle,J,Simpson,PhD,Cardiologist,Other,White,1968-09-23,57,3505953398
2018c310-c2f9-49a5-85b4-865d04979ac3,Jessica,I,Johnson,PhD,Pediatrician,Other,White,1969-03-22,56,5519821374
0a47da03-0c68-41f6-8b2a-778c464896c8,Laura,M,Aguilar,PhD,Neurologist,Other,Native American,1961-10-14,64,3070498336
6c4bcfc2-c7d2-4325-9311-637b74505630,Maria,D,Pace,III,General Practitioner,Female,Black or African American,1985-09-04,40,3715449793
d5551a16-8ee7-4972-b8a8-33492e3e4e19,Frederick,W,Brewer,Jr.,Neurologist,Male,Black or African American,1995-07-24,30,8114780770
223c67f3-4724-48b7-bbd4-d78a27e07851,Kevin,Y,Pruitt,Jr.,General Practitioner,Male,Native American,1971-05-14,54,5491669507
97428306-9cf7-42da-85c6-b4b8800bcc91,Melinda,V,Mills,MD,Cardiologist,Female,Black or African American,1993-08-13,32,1637001257
943aa7b5-f44e-490d-b1d7-03dd56a80aee,Christine,I,Allison,MD,Cardiologist,Male,Other,1947-12-11,78,8668826725
8a52fd15-58bc-416e-a5e3-75134df27a77,Douglas,B,Sosa,Jr.,Dentist,Female,Other,1995-06-04,30,4124243697
3b83af94-9e8d-4de8-82eb-cd4f78775595,Lindsay,W,Sherman,PhD,General Practitioner,Other,Black or African American,1978-05-26,47,9270481532
41cd1708-682e-4338-9fa4-bc5c4a60dc7a,Karen,Z,Rodriguez,III,Pediatrician,Female,Black or African American,1944-09-13,81,3671470538
4ee9784c-1f0a-4004-afb4-dd1590ce668e,Charles,L,Oneill,MD,Neurologist,Female,Asian,1954-06-11,71,9932931055
affd32b9-0581-4c02-aca2-6fd9e34435aa,Roger,U,Bennett,Jr.,Pediatrician,Male,White,1947-11-05,78,7666184294
2f59ccc1-15e8-4a9b-8190-c31937a8bd0a,Christopher,F,Lee,MD,General Practitioner,Other,Black or African American,1976-05-07,49,4722474183
7a24d9ea-6d76-44e3-a460-677d3e471d54,Faith,R,Hill,MD,Dentist,Other,Asian,1997-04-15,28,2733680557
1d357650-5852-4dea-9a8b-c107962473be,Vincent,C,Li,MD,Pediatrician,Male,Other,1989-08-13,36,1888726981
8452ba85-1836-4da8-aa5e-4e8fa31d9e4b,Cynthia,R,Holloway,Jr.,General Practitioner,Other,White,1994-04-25,31,1225629110
c3a23246-6b44-4071-bfc7-df642ee5c877,Mark,J,Clark,III,Pediatrician,Male,White,1992-09-25,33,2986921096
ae3071fb-6296-4c6a-aac4-2a22d8a86253,Pamela,M,Cantrell,Sr.,Pediatrician,Other,Asian,1974-11-02,51,5675833433
5074185d-7560-4849-a4f8-8cf13a001880,Katherine,K,Hamilton,II,General Practitioner,Female,Asian,1950-03-07,75,7967668370
55d7d615-833e-40b9-a5bb-d51ec5d1baf4,Patrick,Y,Tanner,III,Pediatrician,Female,White,1951-05-01,74,9289403457
ec8db6d9-cb50-4e9f-bcfe-0e8123226894,Beth,O,King,MD,Pediatrician,Male,Asian,1960-07-01,65,4070470718
6a6b72d3-84c2-4c4f-af4b-6964c4a51286,Ryan,A,Strickland,II,Neurologist,Male,White,1993-10-27,32,2123927157
62d36fff-cdbd-4591-bac4-45ecd5989cc7,Dawn,M,Glass,Jr.,Pediatrician,Other,Black or African American,1981-03-07,44,9651769761
bb9cce4f-c82b-414d-bf9b-cb9c961cfccd,Christine,X,Campos,None,Dentist,Female,Asian,1961-03-08,64,2640799613
8bca4526-6c96-4bd6-aed3-73403f7e4059,Bonnie,Y,Cervantes,II,Cardiologist,Female,Asian,1995-05-04,30,7572231722
175df438-0949-4438-8267-3316765811c4,Kevin,H,Kim,Sr.,Dentist,Male,White,1994-05-29,31,8847046634
3ecf2f16-3104-43d6-85dc-bcecc2885293,Alexa,Z,Moran,MD,Neurologist,Other,Other,1953-04-11,72,6984619683
5eebbfd0-a444-468b-85ae-b99606bc5777,Maria,H,Peck,PhD,Dentist,Female,Native American,1947-11-12,78,5383879733
936a5949-4973-4de1-84e2-83ec424d481e,Hannah,P,Carter,Jr.,General Practitioner,Other,Hispanic or Latino,1974-02-22,51,9051455169
9e91106e-b402-4b26-b24e-a4693b301db7,Brittany,S,Holloway,PhD,General Practitioner,Other,Other,1997-05-18,28,6002812311
fce1a277-f99d-47cc-943c-c67de8c79854,Allison,Y,Lewis,Sr.,General Practitioner,Male,Asian,1955-04-19,70,5546606478
f4d306fe-c3ea-47f9-9f7f-1794d213e64b,Stephen,I,Hunt,MD,General Practitioner,Male,Black or African American,1962-05-06,63,1964207879
b178a726-3977-459f-98dc-ac636e4138e5,Amy,S,Dennis,PhD,Cardiologist,Other,White,1959-09-06,66,5677572928
2646a1c9-a933-42a2-bcd8-ca3c606a526c,Gwendolyn,M,Juarez,Sr.,Pediatrician,Other,Other,1950-01-22,75,3044278164
bcbb2c8d-ec67-4414-be28-b95ecc71b72d,Alexa,T,Chung,II,Pediatrician,Female,White,1979-11-14,46,9894202948
3c18275b-8235-4996-ad93-069faac999aa,Sarah,T,Klein,None,Cardiologist,Male,White,1966-07-13,59,6462012716
e59f7e99-393d-4b41-ba77-8074469f2739,William,E,Nunez,Jr.,Dentist,Other,Hispanic or Latino,1985-10-29,40,1947869014
2b681c8b-8826-4f94-9d1f-f88c06bfeb50,Wendy,O,Pope,II,General Practitioner,Female,Asian,1992-08-20,33,7036980555
8321b210-9300-4a23-9da0-4fe794f5a365,Whitney,Q,Church,II,Pediatrician,Other,Black or African American,1968-06-13,57,9636337650
dce8697b-c42c-4a95-84aa-299f21c7fe54,Kenneth,U,Santiago,PhD,Pediatrician,Female,Black or African American,1952-09-09,73,6540277715
017cb78b-3ee1-4a09-a60f-9c6c901ddee8,Adam,A,Bennett,None,Dentist,Other,Black or African American,1972-10-24,53,9426524973
cac89626-37cc-4926-9804-495fce17a36e,Brian,G,Patton,PhD,Pediatrician,Female,Other,1999-06-15,26,2260610327
4b3de676-40c5-49cf-afcc-5f4d5c33e83e,Roy,T,Moore,PhD,Cardiologist,Other,White,1962-03-28,63,2226290296
aab03622-fad7-4d34-8141-3f7df6cef0bb,Samantha,H,Key,None,Pediatrician,Male,Black or African American,1973-12-24,52,4395881935
c3e73462-72c3-40e1-bbbe-7cc66d8fccc6,Ethan,X,Sanders,Jr.,Pediatrician,Female,Black or African American,1945-12-24,80,3592485300
802e918b-de82-46ef-8e98-c97539020ed1,Michelle,R,Price,MD,Cardiologist,Male,Other,1977-02-01,48,9808268148
5a0acba1-d6ca-4ae9-9569-3d3202ee5689,Edward,G,Williams,III,General Practitioner,Male,Asian,1974-09-07,51,4578030512
7fe54a7a-5bf4-43ea-a522-42640e1dff94,Breanna,E,Garrett,None,General Practitioner,Female,Black or African American,1949-12-24,76,3224757974
9607ff69-09a7-4739-adfc-14854fbd9a53,Steven,B,Graham,II,Pediatrician,Male,Native American,1989-08-11,36,9832420724
27f3b0c6-9bd7-4de9-8226-078498f98ae6,Jennifer,B,Thornton,MD,Neurologist,Other,White,1980-05-30,45,8431780768
4d90fdc4-2070-44c4-801c-20b65c8f4aa7,Eric,B,Hernandez,Sr.,Pediatrician,Other,Native American,1950-03-21,75,2910241639
0f216500-4de6-4b9b-ab21-d96b1be90cd1,Anne,S,Chan,III,Dentist,Female,Black or African American,1948-03-06,77,6645005241
d76fa6ba-ada1-4a62-bb0a-9880a2d5e089,Kayla,Q,Olson,Sr.,Neurologist,Male,White,1970-02-06,55,5205007041
c2858c52-c2bb-425b-a875-58137fc93688,Amy,F,Fisher,None,General Practitioner,Male,Other,1958-03-22,67,4479443810
fdec3442-616c-4f9b-9371-13249ffc78d1,Maurice,N,Petersen,MD,Cardiologist,Other,Other,1952-02-19,73,8483845687
dd43cf3d-339e-4b47-8f09-d642401aa2e9,Jane,P,Little,II,Neurologist,Other,Black or African American,1976-01-02,49,6010430406
d11f0f83-aacd-45e7-bfc1-ec9f6cb81d56,Heather,D,Harrison,MD,Dentist,Male,Hispanic or Latino,1978-08-21,47,8165130883
e8690109-9384-4225-b8f4-666c570a2884,William,V,Richardson,MD,Dentist,Female,White,1950-03-25,75,4708932007
8cd85086-498b-4366-8704-5684f838b8cd,Edward,A,Torres,Sr.,Dentist,Female,Asian,1995-07-21,30,7843987226
e183ebd4-9c8c-4f24-add8-92c4747013f6,Alejandro,I,Good,Jr.,Cardiologist,Other,Native American,1945-06-02,80,9236574007
175ff31c-ce29-4851-8f14-fac007f9769a,Kenneth,M,Lewis,II,Neurologist,Other,Black or African American,1989-12-29,36,4559668275
986c1140-afa7-4b73-b3a1-992efb9cf01d,Russell,Z,Martinez,MD,Neurologist,Female,Black or African American,1952-08-18,73,6467106909
10380831-9fce-4d3e-a975-8a45010dc4d3,Tammy,Z,Morris,PhD,Pediatrician,Other,White,1953-11-07,72,5651942159
edcb9a56-9bc6-43fc-bfba-7563030f1073,Colleen,T,Sloan,II,Neurologist,Other,Other,1950-07-14,75,1859342756
91d78d66-7792-4c2e-ad35-73587741f4cf,Jeffrey,D,Jones,Sr.,Neurologist,Female,Asian,1965-10-04,60,8504592331
40d223ff-fad6-4b65-b64f-65a91ac6bcfd,Valerie,Y,Haynes,II,Pediatrician,Female,Hispanic or Latino,1990-04-12,35,3744665675
748ffc2c-b6f8-4038-91ab-cbad4cf314e2,Wayne,L,Dominguez,Jr.,Cardiologist,Male,White,1958-09-14,67,1934508303
cda482c8-dae4-46b7-9e22-4aaefcefeebf,Kimberly,R,Barton,Sr.,General Practitioner,Other,Native American,1963-06-14,62,2901808963
352ddec9-135c-4cfb-bae1-dab860897ac7,Madeline,E,Phillips,MD,Pediatrician,Other,Asian,1944-12-14,81,9839518034
e0368a89-2d37-42db-97df-c70100f37dfd,Victoria,U,Hall,Sr.,Pediatrician,Female,White,1955-10-17,70,6954615498
9a7f4524-5c4a-4f02-9131-ddb0783dfd85,Leslie,W,Sanders,Sr.,Neurologist,Female,Black or African American,1961-05-15,64,5596953813
3c018a57-a4e5-427f-8009-983368f31497,Jorge,S,Mccann,III,Pediatrician,Female,Asian,1946-06-17,79,3966528154
087042d8-7c33-440d-86c4-c8e8665d5b90,Douglas,G,West,II,Dentist,Female,Asian,1955-07-28,70,6767071888
2dc9bb93-2456-49ee-84c6-557662862edd,Brenda,R,Wilson,Jr.,Neurologist,Other,Other,1983-07-10,42,7359397116
9a15e31a-5a37-48d8-9f1a-facd8142387a,Ronald,O,Underwood,MD,Pediatrician,Male,Other,1988-07-13,37,1469744449
8a826238-5f1a-42d8-a00a-844753da28dc,Sharon,B,Cook,III,Pediatrician,Male,Hispanic or Latino,1945-08-04,80,5235237185
caf09792-29dc-4350-b884-270b83ff5300,Brett,U,Johnson,PhD,Pediatrician,Male,Other,1950-09-07,75,1650110689
a458d9ac-d3a5-459a-849e-bda8c43fa947,Tamara,V,Hill,None,Pediatrician,Female,White,1987-01-09,38,1402674138
33997304-24a9-49fb-909a-1ed2e1e1daa7,Richard,B,Brown,PhD,Neurologist,Female,Asian,1978-10-31,47,5773911577
f18b77da-b644-4109-a0b3-70b2ed3306e5,Christina,H,Spence,II,Neurologist,Male,Hispanic or Latino,1984-01-15,41,3506349919
57d75a56-235c-4b97-b7cf-cbf5438a4607,James,G,Parker,PhD,Pediatrician,Female,Black or African American,1973-12-09,52,9779127174
63ba7f6c-c9e8-44dd-8434-824733bea064,Ray,A,Taylor,MD,Dentist,Male,Native American,1999-03-31,26,6243014218
b1d335b5-2e16-4abe-9bba-b9dfa6663676,Ryan,R,Wilson,II,Pediatrician,Male,Hispanic or Latino,1963-06-20,62,8336921919
b00012aa-3f7d-4447-9404-a3675b7948ae,Carolyn,S,Kennedy,III,Cardiologist,Female,Asian,1947-07-01,78,2918198874
8c749c2c-676c-4d0c-9228-7fd0355c7379,Jonathan,U,Martin,III,Dentist,Other,White,1967-04-14,58,5078418550
60e4429d-6381-4c1e-b855-b91af97a10b9,Stacey,D,Christian,Jr.,General Practitioner,Female,Black or African American,1953-09-02,72,3977232989
3264ba94-50cb-4773-8722-cf92e3f1a3b2,Robert,H,Shaw,PhD,Neurologist,Other,Hispanic or Latino,1961-03-23,64,8755872728
bdccaf20-4d62-48db-8419-66b8bf22c700,Kathryn,V,Jackson,MD,Pediatrician,Male,White,1981-06-27,44,3719378728
0b6ee206-57f6-4e36-92a5-ed1124da0f65,Patrick,A,Brown,PhD,Neurologist,Other,White,1954-07-31,71,9372408905
f70f6b74-453f-4dac-92a7-194c1aabe7cc,Christopher,E,Manning,None,Cardiologist,Male,Other,1968-07-10,57,2650502727
4cb8d60c-c2bc-4aef-851b-0c034eeae08b,April,Q,Jackson,Jr.,General Practitioner,Female,Black or African American,1989-02-25,36,2928443652
23082e45-a3f0-424d-a811-b6329217940b,Thomas,Z,Williams,MD,Pediatrician,Other,Other,1969-06-02,56,1454167651
b70481f6-56c1-414a-a160-ad729554065c,Garrett,W,Beck,PhD,Pediatrician,Other,Asian,1953-01-14,72,5177369949
c921d6de-818d-4574-aee2-719c65eb1143,Thomas,L,Garcia,Jr.,Neurologist,Female,Other,1985-11-16,40,4951317377
0bc05831-1936-4825-89ff-74c8792d6c1a,Laura,O,Keller,None,Dentist,Male,Black or African American,1954-12-19,71,7280238295
8ea6ec22-2cab-42b5-b05d-605b6cd8dd2c,Joshua,Y,Lopez,MD,Pediatrician,Other,Other,1956-08-16,69,9436902445
c66e2044-b7f3-40bb-b676-a75de1641dff,Elizabeth,T,Burke,III,Neurologist,Female,Hispanic or Latino,1982-12-15,43,3868132283
5c097ac1-a84f-4079-a310-5fbf3ee59b0f,Brandon,B,Banks,None,Pediatrician,Female,Other,1997-11-07,28,4575389098
4e55eee6-097b-4f51-84e5-f0dcd617aad7,Mark,U,Hampton,Jr.,Cardiologist,Female,Hispanic or Latino,1986-05-13,39,3608986109
0fef2b86-cefd-4df2-b8c4-84a5887e0881,Dana,R,Wright,III,General Practitioner,Male,White,1968-09-03,57,7514132332
bd29318e-7391-401a-bdae-04251fd6a5b1,Brandon,V,Rogers,III,Cardiologist,Male,Other,1962-02-03,63,3882228374
5f94c1c3-4a42-4aa7-b725-985f00040160,Timothy,I,Davis,II,Pediatrician,Other,Hispanic or Latino,1980-12-16,45,2550347540
70c7ac23-48bb-45ea-81e8-fafbe6f2629a,Valerie,K,Morgan,II,Neurologist,Female,Hispanic or Latino,1993-09-04,32,8775071750
51064cb7-12db-4b01-a1b8-808b4a64e381,Alex,F,Hamilton,PhD,Dentist,Male,Asian,1951-02-05,74,6350754590
184f0c0b-2907-4787-9d6c-a472dbe2ce36,Anthony,A,Farrell,Sr.,General Practitioner,Female,Hispanic or Latino,1966-12-20,59,8490232750
6248681c-b8b9-4afe-9a95-59e6a24b59a5,Curtis,L,Wright,None,Cardiologist,Female,Black or African American,1972-01-12,53,3791217682
bf5cb0a1-64a0-4c81-b924-56163028aaec,Janet,R,Hayden,Sr.,Dentist,Female,Asian,1954-10-12,71,9516201849
e438cf21-f442-4c1e-b8ba-c1a6348fe1cf,Cassandra,A,Banks,II,Neurologist,Male,Other,1973-05-19,52,1903458719
b6e7552f-064c-4cef-ae14-01d97bd79f12,Michelle,A,Garza,MD,General Practitioner,Female,Other,1968-11-16,57,2857389228
61342f48-75cc-4cfb-942a-08cc25e80cb6,Brandon,R,Griffin,III,General Practitioner,Female,Asian,1955-08-07,70,1504634870
fa12cefd-84ec-40b3-b4e5-93593d639134,Lynn,Z,Russo,II,General Practitioner,Female,Other,1978-04-20,47,5012218443
c8549884-cf54-45cf-b72e-bf6ab46f9bbe,Brenda,F,Sanders,PhD,General Practitioner,Other,Black or African American,1955-04-01,70,3971347835
0721fe0e-572f-495d-82c3-9e37ecc9cdd8,David,Q,Anderson,None,Neurologist,Male,Hispanic or Latino,1946-08-05,79,5710845714
46f45fa9-c486-4fe2-b7a6-24108caca7e5,Leah,W,Miller,III,Dentist,Other,Black or African American,1954-02-18,71,6589023165
00d71d8d-8757-495d-85ff-8ab72bba5953,Nicole,I,Ward,Sr.,Dentist,Other,White,1987-11-10,38,9198348997
217c6d2b-4fe2-4a83-af04-9c338a00a4ca,Lisa,U,Patrick,III,Pediatrician,Other,Hispanic or Latino,1983-04-16,42,4099938861
b06449f1-8f90-4399-a4cc-fe7281670fc9,Shane,L,Davidson,PhD,Cardiologist,Female,White,1950-12-06,75,2104889825
06c091af-e582-4cab-b17e-7a7ff04ac084,Edward,B,Martin,PhD,Neurologist,Male,Black or African American,1954-02-27,71,5328680474
71146822-03d3-4d2e-b1ea-1dd3e9c789f4,Lisa,V,Olson,Jr.,Pediatrician,Male,Black or African American,1961-12-19,64,3129652138
a463223a-3241-43bb-b0bb-eb9984cf8a49,Brianna,C,Lewis,II,Cardiologist,Male,Black or African American,1981-03-04,44,4053409922
cb36304c-0cc8-452a-8660-2a228685e650,John,A,Anderson,MD,Dentist,Male,Other,1963-02-05,62,9393448317
c47a50c1-45cc-4a37-813a-b415157b1cbd,Nicole,B,Smith,PhD,General Practitioner,Female,Other,1968-08-01,57,6603290103
adc30352-ed41-43f2-a452-399574caa882,Mark,F,Caldwell,MD,Dentist,Female,Other,1995-11-18,30,3469562608
80744507-7a92-468c-af7b-bb7397134624,Melissa,J,Smith,III,Cardiologist,Male,Native American,1958-07-08,67,1393993016
e5740c33-e5e8-461d-bf98-87723fb48c01,Brittany,T,Mason,Sr.,Cardiologist,Female,White,1984-01-19,41,3227284497
ea2df662-c19d-4376-b26c-558712447c3e,Eric,H,Warren,PhD,General Practitioner,Male,White,1981-10-26,44,1656005547
b1e59ffa-04c5-44c5-862a-0423da73e0eb,Sara,G,Duran,Sr.,Pediatrician,Female,Native American,1952-04-27,73,5835935123
d33991b5-670d-4fc9-aa44-093fbb5ead20,Brittany,S,Fisher,None,General Practitioner,Other,White,1948-06-07,77,4587953476
b089ea8d-ba5c-4a68-b7d0-9a46bb48ac06,Lisa,O,Scott,MD,Pediatrician,Other,White,1980-09-16,45,7890944616
943fc1fd-2be6-40f5-bb2b-74f57bba3e88,Scott,C,Duran,PhD,General Practitioner,Male,Hispanic or Latino,1997-02-22,28,5771914991
2a80efd1-4df4-45a7-8d9c-5e088bbbff66,Thomas,U,Murphy,II,Neurologist,Male,Hispanic or Latino,1992-03-14,33,6754153837
0881988d-d208-4fed-bcb2-40860f583a4d,Christine,P,Barber,Jr.,Dentist,Other,White,1984-04-08,41,1272245308
99dbc2af-0953-445b-9ea1-e6e5631890e0,Diane,B,Palmer,III,Dentist,Other,Other,1978-01-09,47,2697038566
cae33f96-d781-48f0-a96a-ac1d74ae089f,Lee,I,Carrillo,Sr.,Dentist,Female,White,1995-09-15,30,7748861420
ab71b0fd-3084-4782-ad37-f7bce9275605,Brian,M,Robinson,PhD,Cardiologist,Male,Asian,1965-08-12,60,5667026886
e6e958db-92cf-4807-83fa-95317651b117,Patrick,W,Nielsen,II,General Practitioner,Male,Other,1944-12-23,81,9177219466
a33905b2-7a39-4030-8248-6ec8c2f8fdec,Deborah,P,Snyder,Jr.,Neurologist,Male,Other,1999-03-09,26,8884145615
ccda887b-420a-414e-85ec-fb1b0e6590be,Jacqueline,L,Maldonado,MD,Neurologist,Other,Black or African American,1985-04-13,40,2822621692
3cbc8d69-20c9-4ecf-9e97-1b2ec3b9fd77,Erica,Q,Garrison,III,Dentist,Male,Black or African American,1977-06-21,48,4247898039
89a08fa7-432c-4195-b6c5-9aab113690e2,Kathy,Y,Lawson,None,Dentist,Male,Black or African American,1951-04-22,74,3234263495
b9535c53-f20e-4ea8-b561-9ea23fb88046,Robert,B,Coffey,Jr.,Neurologist,Male,White,1983-06-10,42,3993385552
a8f479d7-96a5-4f2b-adba-db5acf15fca6,Anthony,K,Freeman,MD,Pediatrician,Female,Hispanic or Latino,1960-12-16,65,5235529916
386b7454-2fcf-4999-9cbf-180d24b27962,Charles,X,Edwards,II,Cardiologist,Male,Black or African American,1987-07-14,38,5726838980
714047c5-da38-48ea-bc8d-520717f6a9d8,Donna,G,Reyes,None,Cardiologist,Other,White,1974-06-15,51,3395221240
19c50246-644a-4e38-9a35-59a0fec701e8,Toni,K,Le,Jr.,Pediatrician,Female,Black or African American,1950-03-04,75,3014583284
890f8447-a9d7-4ed8-9238-c20123df70c6,Lance,R,Chen,None,General Practitioner,Other,Asian,1977-12-08,48,5283283696
f64ec4bf-f26e-4fd1-9642-92185e6e34ac,Michelle,P,Welch,Jr.,Pediatrician,Other,Other,1988-03-18,37,6217905219
deecd384-955a-4f8d-87ed-d274b47f56b0,Walter,X,White,II,General Practitioner,Female,Other,1991-08-24,34,1533018841
fc2913a3-65ee-428d-ba0b-95edd30b1270,Debbie,Y,Sanders,MD,General Practitioner,Other,Native American,1948-10-05,77,2401521522
65632024-40de-4bed-9738-92f0dea775d8,Cameron,W,Howell,Jr.,Neurologist,Male,Other,1982-06-16,43,4851881958
36b7d5bf-cf40-43e5-8ebd-591998a77976,Daniel,X,Mcdonald,Jr.,Pediatrician,Male,Black or African American,1951-09-24,74,5373795872
edb9d9dd-0d8d-4f9c-8bf3-72814b69da8c,Peter,Y,Grant,Sr.,Neurologist,Other,Asian,1966-06-12,59,9087460258
3bc0d79d-14d6-4d70-ab40-50e78a6bcd8c,Tonya,J,Golden,Sr.,Neurologist,Female,Asian,1962-03-15,63,8254937568
e1fb55fd-a8e6-470b-a09b-bb9ba0bde429,Christopher,S,Stewart,None,Neurologist,Other,Asian,1954-11-07,71,1108577167
9cb08952-d7c5-4d7c-a058-c4201ea32673,John,S,Rivera,PhD,Neurologist,Female,Other,1994-10-09,31,4449114934
c294a03a-7e34-4013-84f6-8c42aabca00d,Matthew,J,Ramos,Sr.,Cardiologist,Male,Hispanic or Latino,1964-06-26,61,6208818563
9f2456aa-d1b1-45c6-b9d7-4b201b625938,Stacy,X,Woodward,MD,General Practitioner,Male,Other,1951-10-27,74,3357592082
4aab3ccf-0411-4bde-8880-793f96b2df35,Melissa,I,Mcgee,II,Dentist,Male,Asian,1970-08-20,55,4525863813
